holding_id,account_id,ticker_symbol,asset_name,asset_class,quantity,cost_basis,market_value,last_updated
hld_83a01a14-7089-4e0a-81d6-b502fa477659,acc_d873bada-93ab-460e-90d9-6762dad25b20,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,376.33,130247.81,321268.94,2025-06-17 13:37:44
hld_60fe7f4a-ebb9-4f92-9491-c7bf71140a22,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,VNQ,Vanguard Real Estate ETF,Real Estate,241.94,132633.93,203318.76,2025-06-17 13:37:44
hld_febea8b0-437a-4d4f-83f9-8e9b5ac59390,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,JPM,JPMorgan Chase & Co.,Equity,47.24,29693.65,33384.71,2025-06-17 13:37:44
hld_432c6da2-fb4b-4da1-a6bc-bdb0d7d9b71e,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,BND,Vanguard Total Bond Market ETF,Fixed Income,28.54,7262.29,17808.45,2025-06-17 13:37:44
hld_9d775a63-227a-4535-9801-a9a288672b71,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,NVDA,NVIDIA Corporation,Equity,123.61,13891.29,27801.7,2025-06-17 13:37:44
hld_40fcdba1-1b1b-4474-81e6-2f77527d944a,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,AMZN,"Amazon.com, Inc.",Equity,385.24,51953.47,76417.22,2025-06-17 13:37:44
hld_71fce024-fbca-4258-aa83-38f7ad918a29,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,BTC-USD,Bitcoin,Cryptocurrency,475.83,92125.45,204283.5,2025-06-17 13:37:44
hld_8a425362-7a0e-4917-9805-92478cf76d0a,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,392.13,287446.98,501040.39,2025-06-17 13:37:44
hld_85d69a25-26ad-4255-b9a7-0bf61f9fc441,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,TSLA,"Tesla, Inc.",Equity,181.99,105384.95,90343.25,2025-06-17 13:37:44
hld_b6089a18-ddc2-477c-ba24-92345d3df88d,acc_699b328b-742c-4bf8-bbca-6c0c4b0e18f5,V,Visa Inc.,Equity,349.51,303587.88,689911.76,2025-06-17 13:37:44
hld_9a55f594-c379-49af-ab05-1b112efc4894,acc_6131575d-4b4f-4ccf-8a02-ab7aa68c9c7d,V,Visa Inc.,Equity,398.02,138928.88,203958.99,2025-06-17 13:37:44
hld_ce21cb24-363b-44e7-b887-00773b6bdf7c,acc_6131575d-4b4f-4ccf-8a02-ab7aa68c9c7d,GOOGL,Alphabet Inc.,Equity,204.75,133994.54,163532.48,2025-06-17 13:37:44
hld_2d85eaf5-092c-4b59-8558-941bdf6d520f,acc_6131575d-4b4f-4ccf-8a02-ab7aa68c9c7d,MSFT,Microsoft Corporation,Equity,403.2,306702.14,600037.78,2025-06-17 13:37:44
hld_c76e5b59-df74-446f-81d8-bbffe7f17917,acc_6131575d-4b4f-4ccf-8a02-ab7aa68c9c7d,AAPL,Apple Inc.,Equity,354.98,79781.76,99753.05,2025-06-17 13:37:44
hld_8ad4c9e3-eeec-42ef-bb4e-6d973af9c0e9,acc_6131575d-4b4f-4ccf-8a02-ab7aa68c9c7d,TSLA,"Tesla, Inc.",Equity,372.94,65794.07,99492.56,2025-06-17 13:37:44
hld_2f896d99-f69c-4979-96e1-8b3715c4c26d,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,MSFT,Microsoft Corporation,Equity,436.21,399119.06,925136.57,2025-06-17 13:37:44
hld_545718f6-7917-4b0d-b256-5f50cc4c0630,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,BRK-B,Berkshire Hathaway Inc.,Equity,355.27,143120.52,204749.08,2025-06-17 13:37:44
hld_f3ba3a18-13f5-4702-b609-654f80f2e5f4,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,V,Visa Inc.,Equity,107.36,17135.73,40448.53,2025-06-17 13:37:44
hld_6668efaa-90dc-4f71-aace-1bd407e73479,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,AAPL,Apple Inc.,Equity,412.65,175318.48,214743.84,2025-06-17 13:37:44
hld_416a4f91-26b1-40b9-9a82-8525dce67f45,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,NVDA,NVIDIA Corporation,Equity,325.01,101854.88,195670.02,2025-06-17 13:37:44
hld_b6a8682c-3474-4492-a97e-2e5217bb650d,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,BTC-USD,Bitcoin,Cryptocurrency,343.06,224591.09,540281.53,2025-06-17 13:37:44
hld_5b82c435-bd76-4215-b63c-a1efbcb0baf9,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,BND,Vanguard Total Bond Market ETF,Fixed Income,291.64,256299.06,340737.77,2025-06-17 13:37:44
hld_1a1388be-ef8e-42a8-8fd6-972bd146e7d2,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,GOOGL,Alphabet Inc.,Equity,415.72,91217.28,185971.11,2025-06-17 13:37:44
hld_ef6f3680-bcea-465b-80ee-6fad6532f9f3,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,VNQ,Vanguard Real Estate ETF,Real Estate,108.82,12993.11,31555.66,2025-06-17 13:37:44
hld_da9154a0-12b5-4770-aa98-8325b05408b0,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,GLD,SPDR Gold Shares,Commodity,397.64,329003.36,602879.94,2025-06-17 13:37:44
hld_4f38f953-6c98-40be-80b7-b9197be615cf,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,JPM,JPMorgan Chase & Co.,Equity,29.86,17660.4,22259.31,2025-06-17 13:37:44
hld_24296f01-5d8c-46f4-b8b2-e6060a1875ee,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,TSLA,"Tesla, Inc.",Equity,278.92,251555.16,594236.35,2025-06-17 13:37:44
hld_406636be-dfde-4418-856a-aa0458e5d196,acc_0d8ca9d6-74ee-4222-b18f-204375fad59f,ETH-USD,Ethereum,Cryptocurrency,212.33,22840.34,23474.12,2025-06-17 13:37:44
hld_11630f5a-6e39-4546-856d-4b78c2f34df6,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,AAPL,Apple Inc.,Equity,298.35,118737.33,181261.37,2025-06-17 13:37:44
hld_545702d9-3089-41e1-98da-7c8b3dc55617,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,BRK-B,Berkshire Hathaway Inc.,Equity,54.37,32782.94,57579.97,2025-06-17 13:37:44
hld_d97bff0d-1322-4d67-a2fc-213a28490748,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,V,Visa Inc.,Equity,486.87,458626.67,537730.31,2025-06-17 13:37:44
hld_cb056c51-1091-456a-a1c9-77db103177a6,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,GOOGL,Alphabet Inc.,Equity,226.63,140080.0,127301.72,2025-06-17 13:37:44
hld_808c8a99-da40-426a-9134-a6c772984ec9,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,VNQ,Vanguard Real Estate ETF,Real Estate,29.65,1695.98,3174.31,2025-06-17 13:37:44
hld_247eebc9-73df-456e-8002-aed5f1c96995,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,NVDA,NVIDIA Corporation,Equity,79.04,50199.09,103457.17,2025-06-17 13:37:44
hld_3048cfa8-575e-4882-a6cf-00dbf541d4ed,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,BTC-USD,Bitcoin,Cryptocurrency,107.05,67817.25,102211.08,2025-06-17 13:37:44
hld_28e0baa0-b92f-4b38-8a40-b41cc87e41a4,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,MSFT,Microsoft Corporation,Equity,224.63,46046.9,47983.32,2025-06-17 13:37:44
hld_e697159e-c3ce-4829-8516-ecb868a0a795,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,AMZN,"Amazon.com, Inc.",Equity,231.19,23565.2,45217.09,2025-06-17 13:37:44
hld_1358d2f8-f6a6-4cf8-90b5-b0d196118863,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,214.95,169941.62,175246.63,2025-06-17 13:37:44
hld_6860d960-b528-4586-b764-7f5c1d494173,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,GLD,SPDR Gold Shares,Commodity,41.56,40333.98,50744.8,2025-06-17 13:37:44
hld_92d716d7-3332-40be-badd-52a5ad4dae36,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,TSLA,"Tesla, Inc.",Equity,432.42,206605.95,472254.64,2025-06-17 13:37:44
hld_7477e0f2-63e2-4082-9ee0-6eb04d8b3292,acc_13d70c73-fd2c-40d6-adef-2bfaa55caed0,ETH-USD,Ethereum,Cryptocurrency,18.2,13250.33,20143.0,2025-06-17 13:37:44
hld_61cdf506-fdde-4686-9202-4f34ce1f5c7b,acc_30e4ad2b-3db6-4fa1-aae0-6d0f326c9f53,VNQ,Vanguard Real Estate ETF,Real Estate,79.01,11285.79,17836.51,2025-06-17 13:37:44
hld_69c7b02f-690e-476e-a2be-16c4e4c4c734,acc_30e4ad2b-3db6-4fa1-aae0-6d0f326c9f53,JPM,JPMorgan Chase & Co.,Equity,231.84,163303.46,366920.85,2025-06-17 13:37:44
hld_3f2baa4f-9e4a-4c1f-a0e6-bb4d1d00502c,acc_30e4ad2b-3db6-4fa1-aae0-6d0f326c9f53,GLD,SPDR Gold Shares,Commodity,106.41,58696.82,132456.47,2025-06-17 13:37:44
hld_cd55695d-2d54-4d61-a913-9f3e33a59e87,acc_30e4ad2b-3db6-4fa1-aae0-6d0f326c9f53,NVDA,NVIDIA Corporation,Equity,270.96,233589.2,582506.06,2025-06-17 13:37:44
hld_faeb070d-2cc5-465f-911b-4a366b316229,acc_30e4ad2b-3db6-4fa1-aae0-6d0f326c9f53,ETH-USD,Ethereum,Cryptocurrency,312.31,78058.76,131596.11,2025-06-17 13:37:44
hld_d690b002-88f0-4ad8-8daf-1558ee543336,acc_cbcfc56f-3974-4de5-b910-19685c3f9db1,TSLA,"Tesla, Inc.",Equity,275.44,201459.57,201224.59,2025-06-17 13:37:44
hld_4c071288-2773-489a-9969-24ddfae84268,acc_cbcfc56f-3974-4de5-b910-19685c3f9db1,MSFT,Microsoft Corporation,Equity,347.65,77532.9,124125.32,2025-06-17 13:37:44
hld_2558b35d-ef4a-4497-b519-9f0e9444d082,acc_cbcfc56f-3974-4de5-b910-19685c3f9db1,GLD,SPDR Gold Shares,Commodity,281.28,30473.88,64918.33,2025-06-17 13:37:44
hld_0dd1b47e-9c76-4397-bdce-08b901881363,acc_cbcfc56f-3974-4de5-b910-19685c3f9db1,BRK-B,Berkshire Hathaway Inc.,Equity,297.34,100028.15,103345.98,2025-06-17 13:37:44
hld_4c6c3120-db25-47f6-ad07-8a16b0d5bd16,acc_cbcfc56f-3974-4de5-b910-19685c3f9db1,NVDA,NVIDIA Corporation,Equity,485.26,278898.33,414901.12,2025-06-17 13:37:44
hld_82c8671f-e47f-401a-aa4b-ce4b1b7d8830,acc_cbcfc56f-3974-4de5-b910-19685c3f9db1,BTC-USD,Bitcoin,Cryptocurrency,429.15,320210.27,753823.97,2025-06-17 13:37:44
hld_7fcfadfb-e5f0-4898-9c1f-8a33ff9f1f02,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,MSFT,Microsoft Corporation,Equity,353.39,227749.25,300703.8,2025-06-17 13:37:44
hld_db940f44-aec2-4a29-8e2a-89b73fb2fdfd,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,AAPL,Apple Inc.,Equity,357.88,31207.14,55030.17,2025-06-17 13:37:44
hld_07bd2131-ef47-40c0-93c5-ede666f580f9,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,AMZN,"Amazon.com, Inc.",Equity,113.16,103465.58,228855.82,2025-06-17 13:37:44
hld_c6f60033-ff84-4578-8950-bfca02a3f2bd,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,ETH-USD,Ethereum,Cryptocurrency,95.27,67272.05,151602.51,2025-06-17 13:37:44
hld_d1141ae7-aa48-4834-bf46-2332e29a9845,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,V,Visa Inc.,Equity,354.65,234984.0,207623.35,2025-06-17 13:37:44
hld_d0d56665-113a-4540-a8ef-13da024d9768,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,JPM,JPMorgan Chase & Co.,Equity,97.77,95707.05,202884.84,2025-06-17 13:37:44
hld_13fe95fa-1b63-43e8-b0c8-91792bf14f4e,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,BTC-USD,Bitcoin,Cryptocurrency,221.83,221186.69,329200.87,2025-06-17 13:37:44
hld_3f3dd87b-df5c-4341-bded-b1855fec0980,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,TSLA,"Tesla, Inc.",Equity,105.47,98294.88,122861.69,2025-06-17 13:37:44
hld_a55a799b-84e5-4d00-913d-125093465e27,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,VNQ,Vanguard Real Estate ETF,Real Estate,170.87,22436.94,30552.82,2025-06-17 13:37:44
hld_023c623e-6f2f-427d-8128-1076fc5d7039,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,GOOGL,Alphabet Inc.,Equity,306.65,165305.82,197394.5,2025-06-17 13:37:44
hld_7c997822-554e-4f44-8de5-aea1649a100b,acc_4823a2e9-45dd-425d-a58b-e55c66005ce4,BRK-B,Berkshire Hathaway Inc.,Equity,338.86,38989.23,36566.79,2025-06-17 13:37:44
hld_eff7fd53-75a0-4e33-baba-19edc795c00f,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,TSLA,"Tesla, Inc.",Equity,418.31,337877.35,505139.04,2025-06-17 13:37:44
hld_63389af1-4405-4018-8a95-79ac13824cd2,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,BND,Vanguard Total Bond Market ETF,Fixed Income,442.7,379522.28,360979.98,2025-06-17 13:37:44
hld_8646563f-a7ed-48fc-9d5e-2ba960db1309,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,201.59,34058.63,63874.59,2025-06-17 13:37:44
hld_013cdec2-45a8-432f-93ea-56b6cf330d75,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,MSFT,Microsoft Corporation,Equity,123.73,26811.05,41074.55,2025-06-17 13:37:44
hld_adcee7ca-6c94-4eaa-9ee8-89bace3a0b40,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,VNQ,Vanguard Real Estate ETF,Real Estate,35.23,9142.89,17289.32,2025-06-17 13:37:44
hld_4ea89057-fbcf-4949-9900-dacbe13d9cde,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,JPM,JPMorgan Chase & Co.,Equity,224.29,210004.97,396840.01,2025-06-17 13:37:44
hld_e4c090d0-5995-4751-889e-9430ccb193ce,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,V,Visa Inc.,Equity,239.58,90429.47,107888.95,2025-06-17 13:37:44
hld_c10a08ce-b9ae-4ea2-8bcb-393bee046ad9,acc_a3bf9535-f1f5-42a7-8d92-21eed73a62e5,ETH-USD,Ethereum,Cryptocurrency,249.86,140798.61,155546.64,2025-06-17 13:37:44
hld_7b8e6ff4-8de6-4c25-bd63-fac0f3a5962a,acc_3fac542e-bebf-4015-b79b-23f04feb5183,TSLA,"Tesla, Inc.",Equity,344.85,202026.92,172122.3,2025-06-17 13:37:44
hld_76d5b609-2f38-45c5-9ce9-8be6e3d09cfe,acc_3fac542e-bebf-4015-b79b-23f04feb5183,AMZN,"Amazon.com, Inc.",Equity,177.66,110520.51,142321.59,2025-06-17 13:37:44
hld_ed21090f-daaa-4728-9d5a-58bffd3e7dbe,acc_3fac542e-bebf-4015-b79b-23f04feb5183,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,489.39,49129.86,116730.36,2025-06-17 13:37:44
hld_bad5dee5-c737-4e3c-b945-ad8cfefbbb5a,acc_3fac542e-bebf-4015-b79b-23f04feb5183,GOOGL,Alphabet Inc.,Equity,404.42,81692.84,118147.44,2025-06-17 13:37:44
hld_b671ad5b-6667-46f4-aa24-32a28446006a,acc_3fac542e-bebf-4015-b79b-23f04feb5183,AAPL,Apple Inc.,Equity,87.16,16645.82,26898.73,2025-06-17 13:37:44
hld_5a83f2d9-7386-42e9-a981-64367010f3b1,acc_78f6b19f-107f-4417-a78a-ae3e93dc10a1,BND,Vanguard Total Bond Market ETF,Fixed Income,59.26,17927.93,34103.4,2025-06-17 13:37:44
hld_b1a24025-fea6-4947-a99f-1e0552e06386,acc_78f6b19f-107f-4417-a78a-ae3e93dc10a1,BTC-USD,Bitcoin,Cryptocurrency,181.75,108661.06,119249.18,2025-06-17 13:37:44
hld_d54c142d-0cf2-459f-87b4-1f24ddca7a2b,acc_a4e3bd73-c826-4af8-9830-5a033ebf7c76,BTC-USD,Bitcoin,Cryptocurrency,401.19,37142.17,67392.65,2025-06-17 13:37:44
hld_4a06835f-569b-4aa5-8cd9-ffb4d4adee54,acc_a4e3bd73-c826-4af8-9830-5a033ebf7c76,MSFT,Microsoft Corporation,Equity,455.72,383698.01,887497.37,2025-06-17 13:37:44
hld_ab7b3780-944f-4e0f-b843-01d51f7b184f,acc_a4e3bd73-c826-4af8-9830-5a033ebf7c76,NVDA,NVIDIA Corporation,Equity,141.36,114553.9,265020.27,2025-06-17 13:37:44
hld_8fa68356-71a2-4d17-9127-cf8f8f4b330c,acc_a4e3bd73-c826-4af8-9830-5a033ebf7c76,VNQ,Vanguard Real Estate ETF,Real Estate,469.88,310656.46,754372.21,2025-06-17 13:37:44
hld_3a83cfd7-b650-4839-90c6-7c8146a3a83b,acc_a4e3bd73-c826-4af8-9830-5a033ebf7c76,BND,Vanguard Total Bond Market ETF,Fixed Income,429.22,277353.38,552068.35,2025-06-17 13:37:44
hld_a2941ee3-a818-43e1-81e9-9a7d7c8c6c6a,acc_a4e3bd73-c826-4af8-9830-5a033ebf7c76,AAPL,Apple Inc.,Equity,485.92,259141.14,228506.5,2025-06-17 13:37:44
hld_aeb081cb-06eb-4fdc-b720-3d54ca63275c,acc_05ba735c-f6dc-4609-8445-1193aadaed89,BTC-USD,Bitcoin,Cryptocurrency,404.96,196923.95,326003.76,2025-06-17 13:37:44
hld_13fd6e12-780b-41d6-90ee-87ad979aad70,acc_05ba735c-f6dc-4609-8445-1193aadaed89,JPM,JPMorgan Chase & Co.,Equity,182.42,132661.3,161569.15,2025-06-17 13:37:44
hld_7e2e73b3-76c9-41b9-b492-2b4cd209bbae,acc_05ba735c-f6dc-4609-8445-1193aadaed89,AMZN,"Amazon.com, Inc.",Equity,154.62,36750.08,71041.04,2025-06-17 13:37:44
hld_45fc44e6-a839-475f-933a-de046ee9be3c,acc_05ba735c-f6dc-4609-8445-1193aadaed89,MSFT,Microsoft Corporation,Equity,199.26,87672.41,114516.81,2025-06-17 13:37:44
hld_56e8f60a-e2a1-425a-8dbb-6426bf904886,acc_05ba735c-f6dc-4609-8445-1193aadaed89,NVDA,NVIDIA Corporation,Equity,352.3,317010.11,695351.55,2025-06-17 13:37:44
hld_dccda004-b328-4249-a32f-7f47f2fc1810,acc_05ba735c-f6dc-4609-8445-1193aadaed89,V,Visa Inc.,Equity,471.13,293499.86,427465.34,2025-06-17 13:37:44
hld_ad771e77-6c7a-4a6a-b772-cf0796d0794f,acc_7b98d74e-12b8-4f08-b0f3-fcac067cd811,BND,Vanguard Total Bond Market ETF,Fixed Income,394.89,352865.81,359202.01,2025-06-17 13:37:44
hld_54be7329-b383-4358-a34b-60a68aa1b80b,acc_7b98d74e-12b8-4f08-b0f3-fcac067cd811,BTC-USD,Bitcoin,Cryptocurrency,380.52,285176.91,230995.67,2025-06-17 13:37:44
hld_1d5876d0-3639-4a75-8eac-4bff5b6916e1,acc_7b98d74e-12b8-4f08-b0f3-fcac067cd811,ETH-USD,Ethereum,Cryptocurrency,465.57,41105.18,81987.54,2025-06-17 13:37:44
hld_a5421b60-8bd6-4956-9015-40c0ed39fd80,acc_7b98d74e-12b8-4f08-b0f3-fcac067cd811,VNQ,Vanguard Real Estate ETF,Real Estate,265.34,248644.81,576450.9,2025-06-17 13:37:44
hld_6af5a27f-1448-4221-b6cd-80295640029f,acc_7b98d74e-12b8-4f08-b0f3-fcac067cd811,AMZN,"Amazon.com, Inc.",Equity,37.8,32539.75,65172.39,2025-06-17 13:37:44
hld_875828de-0e6e-44a5-897e-00f7c9dfb159,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,BND,Vanguard Total Bond Market ETF,Fixed Income,408.41,200414.96,467048.35,2025-06-17 13:37:44
hld_48251e58-982b-4187-a40a-f3e8ba781fe7,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,AAPL,Apple Inc.,Equity,254.17,43938.37,108667.34,2025-06-17 13:37:44
hld_1d312b85-26cf-4569-9006-581db7c67946,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,ETH-USD,Ethereum,Cryptocurrency,203.97,198915.62,260664.76,2025-06-17 13:37:44
hld_5100ac2a-5587-48e3-a076-65b6ba10a915,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,NVDA,NVIDIA Corporation,Equity,73.65,54027.43,56299.17,2025-06-17 13:37:44
hld_9552f6f2-495e-4d4a-b9ef-b8831deee138,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,AMZN,"Amazon.com, Inc.",Equity,102.75,70937.57,80864.85,2025-06-17 13:37:44
hld_d6cb496f-d159-450a-8de2-a81d6c24a899,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,GLD,SPDR Gold Shares,Commodity,385.56,197753.72,472556.64,2025-06-17 13:37:44
hld_f5732056-563b-4049-b21a-cc6fb3f2b3c8,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,151.98,104325.15,161874.75,2025-06-17 13:37:44
hld_3f43b026-a287-497d-9309-9e645521c97b,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,BRK-B,Berkshire Hathaway Inc.,Equity,15.92,7840.76,8154.81,2025-06-17 13:37:44
hld_c4232cb3-660b-4ab4-8995-461334a84f29,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,GOOGL,Alphabet Inc.,Equity,267.05,66086.86,160562.86,2025-06-17 13:37:44
hld_372473ac-ddc9-458e-a6c6-fe8128296cfa,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,MSFT,Microsoft Corporation,Equity,403.45,182968.61,326807.47,2025-06-17 13:37:44
hld_938317f9-bd76-46b3-bbc8-8a80b7683a09,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,BTC-USD,Bitcoin,Cryptocurrency,331.31,285264.54,391854.95,2025-06-17 13:37:44
hld_6fd8dc9e-93cf-4608-933f-e1df38e474ce,acc_a4aaf157-fa08-467e-8f9a-154b21d8ac22,VNQ,Vanguard Real Estate ETF,Real Estate,308.26,221213.54,533193.78,2025-06-17 13:37:44
hld_0e2ea4e1-bde1-4a65-a3fd-8e240f3319c9,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,AMZN,"Amazon.com, Inc.",Equity,239.83,195192.84,462741.35,2025-06-17 13:37:44
hld_049458a2-d119-46a6-b8d2-a2beb267f1a8,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,BTC-USD,Bitcoin,Cryptocurrency,88.78,65129.9,107923.28,2025-06-17 13:37:44
hld_97b64c7b-ed02-41d0-b85e-447d8adb8ff3,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,V,Visa Inc.,Equity,155.08,152848.4,126321.13,2025-06-17 13:37:44
hld_461857e6-97c9-42dc-b332-b5450fb14e15,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,GOOGL,Alphabet Inc.,Equity,258.72,113058.05,252265.1,2025-06-17 13:37:44
hld_34d6358f-e0ca-4c5a-9fd1-ba722649d0b5,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,GLD,SPDR Gold Shares,Commodity,90.02,31390.87,64446.48,2025-06-17 13:37:44
hld_817a8905-32db-4cf3-8c8d-246f40f1e970,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,BRK-B,Berkshire Hathaway Inc.,Equity,322.38,268255.62,598511.69,2025-06-17 13:37:44
hld_3cc819ab-7a28-4a4c-9a48-5def55807369,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,415.08,388182.82,573768.92,2025-06-17 13:37:44
hld_f37aee68-9a49-4ff9-bea6-4d4a70be6bb5,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,AAPL,Apple Inc.,Equity,397.16,262030.28,435195.92,2025-06-17 13:37:44
hld_400dc3e7-ee2b-4c29-b463-1cc532abe334,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,MSFT,Microsoft Corporation,Equity,440.98,108560.46,190757.42,2025-06-17 13:37:44
hld_943c0cbb-d890-4cf9-83fa-e12ad3fd4275,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,JPM,JPMorgan Chase & Co.,Equity,328.83,39778.57,77941.08,2025-06-17 13:37:44
hld_fd462154-7ac5-49da-9008-49dcbca339a6,acc_6bcbbf2e-dd5d-4b46-b9b2-40a381086bc9,VNQ,Vanguard Real Estate ETF,Real Estate,391.9,206825.22,503066.29,2025-06-17 13:37:44
hld_ad6b820d-46a4-4b14-b3c5-108c3cac72ca,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,NVDA,NVIDIA Corporation,Equity,302.44,163919.46,160458.22,2025-06-17 13:37:44
hld_a2facf3d-e518-4152-8ac0-ee1bbbd8501d,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,BRK-B,Berkshire Hathaway Inc.,Equity,394.03,109630.97,235452.77,2025-06-17 13:37:44
hld_878f774d-8541-461f-b79e-1a519f89e671,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,GOOGL,Alphabet Inc.,Equity,165.88,143940.71,156184.74,2025-06-17 13:37:44
hld_768d1b57-850c-451b-94b7-71c1706aaed0,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,BTC-USD,Bitcoin,Cryptocurrency,168.06,58278.17,65237.13,2025-06-17 13:37:44
hld_13ecc01a-e603-4425-b685-1d5e5a06a1e9,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,BND,Vanguard Total Bond Market ETF,Fixed Income,462.36,293843.65,251573.47,2025-06-17 13:37:44
hld_4aed42cb-cd40-4a2a-bde8-667c8620e538,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,ETH-USD,Ethereum,Cryptocurrency,47.18,10874.99,15813.28,2025-06-17 13:37:44
hld_bb036205-db32-416c-aef8-d8ff6c756336,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,AMZN,"Amazon.com, Inc.",Equity,225.39,143740.22,349200.21,2025-06-17 13:37:44
hld_4e18a709-61a0-43cb-8d06-cf1f7c3ad0eb,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,GLD,SPDR Gold Shares,Commodity,116.74,42795.72,71099.7,2025-06-17 13:37:44
hld_b5fd124f-da0b-45df-a1b2-d3ed3e07185e,acc_03bc2d5d-029d-4777-a9da-f1e9f9bc921d,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,267.34,103701.19,127053.23,2025-06-17 13:37:44
