transaction_id,account_id,ticker_symbol,transaction_type,trade_date,settlement_date,quantity,price,net_amount
txn_2467a8f3-f2ce-4353-b003-b8e371c4f1d7,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2024-06-29,2024-07-01,0.0,0.0,-9827.94
txn_789a24c7-b4b0-48c7-a4f6-a085f68316e7,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,BTC-USD,Sell,2023-02-13,2023-02-15,24.32,1050.73,-25553.75
txn_93b42d04-d786-4454-b274-7d5636a6a566,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,AMZN,Sell,2024-01-30,2024-02-01,42.97,820.84,-35271.49
txn_426d1e3f-d608-4aed-93e0-87fba792255d,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Deposit,2025-03-21,2025-03-23,0.0,0.0,8429.32
txn_4f2534b7-ba35-4535-a0af-06860767a6ae,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2024-07-06,2024-07-08,0.0,0.0,-9790.87
txn_c40640b9-91f7-4145-b8b9-34852c5eb873,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,BTC-USD,Buy,2025-05-20,2025-05-22,45.73,1095.55,50099.5
txn_8cb19e33-ec4d-4f38-bf8d-bf1633091e18,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,BTC-USD,Dividend,2024-02-11,2024-02-13,0.0,0.0,443.11
txn_05727532-2d39-4b52-8e5c-865e7c6bd131,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,JPM,Dividend,2024-12-18,2024-12-20,0.0,0.0,799.4
txn_a58d56a6-5943-4c69-a8e7-8a3a1daa3b37,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,BTC-USD,Dividend,2023-12-12,2023-12-14,0.0,0.0,255.17
txn_6c3fdd57-6b63-4589-bac4-c87383cdb745,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,JPM,Dividend,2025-01-27,2025-01-29,0.0,0.0,44.25
txn_115a2295-71af-4228-a3c3-f5ca2520f0ac,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2024-08-01,2024-08-03,0.0,0.0,-5423.34
txn_111ab913-8f11-4040-8200-921d3eca7f3b,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2023-01-03,2023-01-05,0.0,0.0,-9487.27
txn_55bd75ff-8818-429d-9e18-82aeae92fcd0,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,JPM,Sell,2024-05-19,2024-05-21,72.83,682.92,-49737.06
txn_4afb5997-a6ed-460f-b0f9-91068bc857dd,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,BRK-B,Dividend,2023-10-24,2023-10-26,0.0,0.0,197.82
txn_a718b0c6-d4ae-4b0b-8289-0d50e6911f89,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2024-07-21,2024-07-23,0.0,0.0,-8338.79
txn_c1febd7e-b3dd-45aa-9689-9a072110c0a2,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2023-01-17,2023-01-19,0.0,0.0,-7841.98
txn_84be0687-1410-4bb8-a12f-6c4e4e399c03,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2023-05-31,2023-06-02,0.0,0.0,-5507.63
txn_ffd4bad0-a196-416d-813e-fdc924c205b8,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,ETH-USD,Dividend,2024-11-12,2024-11-14,0.0,0.0,226.87
txn_4428045c-bd85-4a75-b90b-cd4d48f99d91,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,JPM,Sell,2024-11-17,2024-11-19,32.39,640.59,-20748.71
txn_18b6404b-467e-4a12-9b41-8a8044dfe4ee,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,JPM,Sell,2024-10-31,2024-11-02,75.49,667.0,-50351.83
txn_4485d71b-7773-4c85-b0ad-ca7e7931e9d9,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,ETH-USD,Buy,2024-05-14,2024-05-16,49.59,764.21,37897.17
txn_6921c9fd-ba72-479a-bc4d-12788c720db5,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,ETH-USD,Dividend,2024-05-30,2024-06-01,0.0,0.0,41.4
txn_e5a7bda4-ccfc-4790-a2d9-f34ff0ca83e2,acc_b5811cac-9c75-4bbd-bc86-893be2d8caeb,,Withdrawal,2023-01-06,2023-01-08,0.0,0.0,-3805.72
txn_07706d14-e6b1-4cc2-a1c2-41d65e094d8b,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,BTC-USD,Dividend,2025-05-19,2025-05-21,0.0,0.0,149.21
txn_0ded72c8-e999-40ca-a80c-f4bb18a964e7,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,JPM,Sell,2020-12-19,2020-12-21,33.52,1042.18,-34933.87
txn_fb639eb1-16d8-4017-a862-cbf60babb963,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Withdrawal,2023-12-26,2023-12-28,0.0,0.0,-7782.74
txn_0f0b919d-7dce-4c57-9b04-accabb89c2c9,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Deposit,2020-10-15,2020-10-17,0.0,0.0,7370.33
txn_cf441a46-4329-44a1-bd60-5af7d768ef98,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,AMZN,Dividend,2022-01-20,2022-01-22,0.0,0.0,708.29
txn_99eb919d-f2c2-4608-9210-c9311bc08cee,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Withdrawal,2022-01-28,2022-01-30,0.0,0.0,-5502.44
txn_e8c68cd9-d3ef-48da-aaf2-3c8244f0600d,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,GOOGL,Buy,2022-05-16,2022-05-18,10.22,1137.76,11627.91
txn_81c81240-7608-4718-adfd-5b415bd50a59,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,BRK-B,Dividend,2021-03-23,2021-03-25,0.0,0.0,111.38
txn_d4f197bb-cdd2-4183-881d-6a81db6c1dc3,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,BND,Dividend,2021-03-28,2021-03-30,0.0,0.0,38.29
txn_deddb3d6-50f9-4291-80b9-835f345e9051,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,MSFT,Dividend,2024-07-02,2024-07-04,0.0,0.0,132.83
txn_b2e89d41-160c-4cfa-8149-0b397419f1eb,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,MSFT,Buy,2024-12-03,2024-12-05,42.2,722.18,30476.0
txn_aa652b4c-b0ec-41ca-a896-cff190ad48f4,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Withdrawal,2025-04-28,2025-04-30,0.0,0.0,-5673.48
txn_8630d9de-3d90-4008-985d-c8336a36f41d,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,MSFT,Sell,2021-02-19,2021-02-21,77.9,796.52,-62048.91
txn_2b81cfaf-1371-489b-adff-4102a2343af1,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Withdrawal,2023-11-17,2023-11-19,0.0,0.0,-6430.05
txn_6b6b944f-59f7-469f-86c1-f47d1a2ccf65,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,MSFT,Sell,2025-01-25,2025-01-27,35.27,812.62,-28661.11
txn_862aaffa-d81b-4ca9-bd13-2774711ff3d3,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Deposit,2020-11-07,2020-11-09,0.0,0.0,2164.83
txn_e63b3e09-d8d0-4db7-b920-1607ce1333d2,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,GOOGL,Sell,2023-04-04,2023-04-06,1.89,1245.52,-2354.03
txn_114e46e3-3994-484c-ae1d-436d3cdc6569,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Withdrawal,2025-03-20,2025-03-22,0.0,0.0,-6527.61
txn_67e690a1-198e-4353-b9a8-51d3eb88b4c8,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Withdrawal,2024-08-14,2024-08-16,0.0,0.0,-3904.03
txn_e24b2613-cd90-4050-a5cd-f2c94824658c,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,GLD,Buy,2023-06-26,2023-06-28,3.43,809.61,2776.96
txn_b7ff1b90-2450-4438-8c2b-741aeb6a70ec,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Deposit,2022-07-01,2022-07-03,0.0,0.0,7872.89
txn_d1c935f1-4686-4963-b6a6-d968041ad4c3,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Deposit,2021-06-14,2021-06-16,0.0,0.0,3791.37
txn_1392bcc7-0770-4e40-a6ab-703d9eb9e8d8,acc_2d4258dd-d6fa-4829-bc18-675a49a5611a,,Deposit,2021-09-02,2021-09-04,0.0,0.0,8028.33
txn_29fbefeb-dedb-4bb8-9cd8-ab2d58542976,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,,Deposit,2025-01-18,2025-01-20,0.0,0.0,4899.53
txn_f1fa7583-9c33-49a3-b6a8-6fa7b0607ff6,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,,Withdrawal,2025-01-27,2025-01-29,0.0,0.0,-3753.54
txn_414a34da-194c-4be6-8f25-5d274a508c57,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,,Deposit,2025-01-29,2025-01-31,0.0,0.0,7718.1
txn_6304fb41-d448-4dfc-93c5-ef54824ea6b6,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,GLD,Buy,2025-02-13,2025-02-15,68.61,892.16,61211.1
txn_757b7c2a-f761-4061-8c7f-6b423aca7051,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,GLD,Buy,2025-02-03,2025-02-05,8.66,847.34,7337.96
txn_84381179-9946-4647-a5e7-e50c81f8ded5,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,TSLA,Buy,2025-03-03,2025-03-05,3.95,579.66,2289.66
txn_8c965135-b95a-4597-94c6-e5b7d55eb351,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,AAPL,Buy,2025-03-14,2025-03-16,6.2,359.65,2229.83
txn_3ecf3cc7-bfea-4a45-8f32-6de4a2aa0736,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,,Withdrawal,2024-12-21,2024-12-23,0.0,0.0,-6155.71
txn_446065a8-44ff-4f9a-bc53-a1e585e2d8f6,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,,Withdrawal,2025-03-17,2025-03-19,0.0,0.0,-2011.38
txn_18bf7514-561d-4a15-a0ef-336d2c23cdfc,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,AAPL,Sell,2025-05-25,2025-05-27,6.87,398.81,-2739.82
txn_eff1fb70-bab6-445c-9f86-3fb7391a94f2,acc_5318c91f-e0a5-4e8f-a140-52c6602c6013,AAPL,Sell,2025-02-25,2025-02-27,29.35,356.15,-10453.0
txn_e72aff0e-f84c-4807-8297-d1b7e087bb68,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,BTC-USD,Buy,2025-02-22,2025-02-24,7.24,391.9,2837.36
txn_ac6628c6-3121-4d47-a6a4-cf2b1b303fff,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,BTC-USD,Buy,2025-01-14,2025-01-16,3.94,393.94,1552.12
txn_c6d0e63a-bc03-4647-bee4-da86152b6bb3,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2025-05-13,2025-05-15,0.0,0.0,4161.52
txn_179a74ec-ebb2-49c3-ac6f-c24db6b5cc85,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AAPL,Dividend,2025-01-15,2025-01-17,0.0,0.0,169.39
txn_46fb90ba-4d45-43a4-a286-65549bfab405,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,BND,Buy,2024-12-28,2024-12-30,31.81,1340.48,42640.67
txn_b62c5fd1-f6bc-445c-a544-68815089a94f,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,BTC-USD,Buy,2025-01-13,2025-01-15,1.62,370.46,600.15
txn_5f797c20-658c-4f2d-b499-a6a31ef472e0,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2025-03-05,2025-03-07,0.0,0.0,6208.24
txn_afc5cda9-b84b-4d40-8548-bfeccf27c9b1,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AGG,Buy,2025-04-27,2025-04-29,3.68,1170.18,4306.26
txn_0eacafeb-2da4-4524-bf33-350697aeff29,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AAPL,Buy,2025-01-01,2025-01-03,38.71,418.89,16215.23
txn_41b30112-96d6-4337-91f3-9d60c86a4ae4,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,GLD,Dividend,2025-03-27,2025-03-29,0.0,0.0,21.81
txn_9e00fedb-2727-4936-8624-d8f73833e2bc,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2025-04-21,2025-04-23,0.0,0.0,8571.79
txn_e9ace5cf-47b4-4270-aecf-b4b2cf3c29d7,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AMZN,Buy,2025-03-24,2025-03-26,26.47,640.9,16964.62
txn_d63bedbf-50b3-43b9-844e-ed1d502e683f,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,BND,Dividend,2025-04-01,2025-04-03,0.0,0.0,238.92
txn_ca376e2b-ca3c-48d0-bef3-9ca01ed1c058,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,GLD,Dividend,2025-04-16,2025-04-18,0.0,0.0,322.33
txn_7005c1f8-bfa5-4f6f-a0dd-ede124ac2175,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AMZN,Dividend,2025-03-26,2025-03-28,0.0,0.0,366.35
txn_7ce755c2-b06b-4e0f-91ee-491a985d50b2,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2025-01-05,2025-01-07,0.0,0.0,5092.92
txn_d7abb909-f418-4a9f-bc37-fbf3ca769188,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Withdrawal,2025-01-01,2025-01-03,0.0,0.0,-2073.41
txn_86dd3123-c46c-4ddc-80bf-6d92329a9b02,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AMZN,Buy,2025-03-07,2025-03-09,16.58,625.65,10373.28
txn_d6a43fad-1cdf-463a-ba59-f44401fd6df6,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,GLD,Dividend,2025-01-13,2025-01-15,0.0,0.0,371.47
txn_c715583e-fe24-45e8-b7bd-ba4a2ee10509,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AAPL,Buy,2025-01-01,2025-01-03,67.03,390.64,26184.6
txn_1ae0dc00-d4c1-4a36-8e1e-113aa1250673,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,GLD,Dividend,2025-06-06,2025-06-08,0.0,0.0,431.97
txn_f29a94a3-3d94-4882-847e-ede4b6ca048c,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2025-03-26,2025-03-28,0.0,0.0,8276.72
txn_831bcc73-f365-4620-af78-25bd123ac243,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2024-12-29,2024-12-31,0.0,0.0,8715.61
txn_76ec0bab-cc06-4556-a4da-35d42f1ed0db,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Deposit,2025-06-07,2025-06-09,0.0,0.0,5482.59
txn_ba8e3996-c01d-43a9-b51c-7adea4bc8489,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AAPL,Sell,2025-03-26,2025-03-28,72.23,423.38,-30580.74
txn_ddd37e87-4a8d-4b71-8aaf-f7fa74a95ee2,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,AGG,Buy,2025-01-26,2025-01-28,2.61,1079.79,2818.25
txn_e33b7c33-8eb5-40e9-a283-1c50cd200590,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Withdrawal,2025-01-02,2025-01-04,0.0,0.0,-7500.81
txn_2ac0833a-3073-4ac6-9352-d6740fb8aa07,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,BTC-USD,Dividend,2025-03-01,2025-03-03,0.0,0.0,35.25
txn_be3b580a-2328-44ad-8a78-f9609ae97053,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Withdrawal,2025-03-03,2025-03-05,0.0,0.0,-8825.16
txn_aa6d557a-24e4-4b7f-bdc5-bf8d3122d06a,acc_2dee7b4e-ae7a-433f-a58f-06418a28d7c5,,Withdrawal,2025-01-24,2025-01-26,0.0,0.0,-907.92
txn_4c176599-7426-4db5-a9c7-e608fa151ba7,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Deposit,2024-10-26,2024-10-28,0.0,0.0,1131.52
txn_6fc24164-1b84-4cac-8664-9ffed2fe3b55,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BTC-USD,Dividend,2024-10-02,2024-10-04,0.0,0.0,134.3
txn_98e86a94-5e07-4885-80f5-4e29749ea1a3,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BRK-B,Sell,2025-01-05,2025-01-07,23.1,844.41,-19505.87
txn_6c7abce0-4f9d-484d-be99-b2de313fb261,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Deposit,2025-02-19,2025-02-21,0.0,0.0,4574.33
txn_7d5d97ef-81b1-49c0-873f-84ba10500e4c,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,TSLA,Dividend,2025-05-05,2025-05-07,0.0,0.0,761.09
txn_ddb5f72f-27d1-40fb-9956-7c4ee2fdf83b,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Deposit,2025-02-01,2025-02-03,0.0,0.0,765.27
txn_1a839808-bf34-4108-9946-001cd788472a,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2024-04-04,2024-04-06,0.0,0.0,-2415.62
txn_7db09bd3-2c8b-44c0-b2b6-93c6654ee54a,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,GLD,Dividend,2024-10-04,2024-10-06,0.0,0.0,933.71
txn_bf6947a4-f169-4e71-8f23-12733b366753,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,GLD,Sell,2024-04-25,2024-04-27,80.23,756.09,-60661.1
txn_676e94f9-55f7-4673-8083-028246af7975,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,NVDA,Buy,2023-11-05,2023-11-07,2.82,300.52,847.47
txn_caebabc6-8d9c-4a73-82bc-2d5c1fe72cfc,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,MSFT,Dividend,2024-04-17,2024-04-19,0.0,0.0,714.64
txn_3a27a81a-8658-47f1-a98b-24c71c9dd148,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BRK-B,Buy,2024-07-05,2024-07-07,55.03,981.24,53997.64
txn_8c9d7b97-cd27-4524-8617-848140bae965,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2025-02-17,2025-02-19,0.0,0.0,-3224.58
txn_59f33853-a02e-4146-86d9-d8c043460002,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BRK-B,Sell,2023-10-29,2023-10-31,33.63,972.89,-32718.29
txn_7d775837-dbbf-46a9-a7b1-698225c6272f,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2024-02-21,2024-02-23,0.0,0.0,-3145.03
txn_30603c28-26c7-4db2-8ba4-6c3117afb234,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BND,Buy,2024-07-24,2024-07-26,94.57,558.01,52771.01
txn_5821d8d0-6e6a-495f-b0b3-49977d0a5adc,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BND,Buy,2024-08-15,2024-08-17,29.86,560.69,16742.2
txn_6eaeb35c-162f-45c1-856c-6ce4117be178,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,VNQ,Dividend,2024-08-27,2024-08-29,0.0,0.0,300.67
txn_d4291299-c283-420c-ba8c-4fc32a84a8d2,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,V,Sell,2025-05-13,2025-05-15,7.05,1114.76,-7859.06
txn_a02dff5b-af6e-43de-9fa9-e080c326231c,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,GLD,Buy,2025-02-23,2025-02-25,76.59,802.16,61437.43
txn_06ea6ce9-5817-46d3-95e5-9a311446cff0,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2025-01-03,2025-01-05,0.0,0.0,-1901.92
txn_9e3ce205-171f-43d8-8d08-596fbd90c75a,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,JPM,Sell,2024-01-08,2024-01-10,8.79,191.89,-1686.71
txn_ada27e47-5080-4a2a-a8c3-71e19be58ed3,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2023-12-08,2023-12-10,0.0,0.0,-3980.18
txn_88498885-1fc1-4514-ba2c-a452c78af2a9,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2024-12-26,2024-12-28,0.0,0.0,-7502.39
txn_7cd1b335-40db-4987-b06d-f1bfcf8dc690,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2024-11-12,2024-11-14,0.0,0.0,-7864.1
txn_0421e9cb-869e-4c49-9863-1a885257050e,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,GOOGL,Sell,2024-08-18,2024-08-20,3.84,976.03,-3747.96
txn_fc558626-934e-4ec9-a1fc-d6694df1b717,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BND,Buy,2023-12-04,2023-12-06,46.91,646.9,30346.08
txn_150e365d-cd37-45ac-aff1-5472986d16b2,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Deposit,2024-10-17,2024-10-19,0.0,0.0,2427.7
txn_545428c6-cfa2-454b-b959-2fd7b793f97e,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,TSLA,Buy,2024-01-31,2024-02-02,90.33,1033.21,93329.86
txn_e07d8cf0-d25c-45f6-914d-09317e9f6a90,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2024-02-25,2024-02-27,0.0,0.0,-6977.26
txn_57f07681-815d-41ef-bb79-1fffa1f0fbf9,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,GOOGL,Buy,2025-06-11,2025-06-13,8.66,971.63,8414.32
txn_e4075d9c-8d52-4184-bc1f-7baaa1daf8a0,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,MSFT,Buy,2024-08-27,2024-08-29,51.36,291.73,14983.25
txn_3663d00d-c89c-4dc0-bc81-b7de3db5d066,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BRK-B,Buy,2024-03-04,2024-03-06,58.93,909.87,53618.64
txn_996b8cd3-52ae-4ac0-9ba6-4e57ae4b063a,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Deposit,2023-12-06,2023-12-08,0.0,0.0,7203.18
txn_684222ac-218e-414b-9ef4-e28c09412251,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2025-06-10,2025-06-12,0.0,0.0,-8644.78
txn_fa861afb-f340-454e-b7f4-50bea02e9696,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Deposit,2024-07-01,2024-07-03,0.0,0.0,880.64
txn_c559fb0d-abad-4fa8-aa97-b8791ef77eb9,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,,Withdrawal,2024-06-21,2024-06-23,0.0,0.0,-3508.8
txn_7714f881-8d3c-4eea-bcd1-80c64835037c,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,TSLA,Dividend,2024-02-12,2024-02-14,0.0,0.0,791.08
txn_82aacf9b-4548-4b9e-aad3-d942baabc847,acc_e313ef0b-9b23-4f40-8f5a-55a5da03759d,BRK-B,Buy,2024-01-23,2024-01-25,103.59,915.36,94822.14
txn_6cbdffd5-b3e2-4819-b70d-7c3353d133d8,acc_d12ed81a-1168-498d-9829-d37747981ed5,,Deposit,2023-12-04,2023-12-06,0.0,0.0,5119.19
txn_ae811d72-07d7-4d08-93dd-3a568d52ec51,acc_d12ed81a-1168-498d-9829-d37747981ed5,AGG,Dividend,2025-02-02,2025-02-04,0.0,0.0,19.85
txn_ac6f8a03-8365-498f-8a70-a571715da05a,acc_d12ed81a-1168-498d-9829-d37747981ed5,BND,Dividend,2025-05-06,2025-05-08,0.0,0.0,186.14
txn_1f9e3302-8da1-4a5e-b687-148317baad1b,acc_d12ed81a-1168-498d-9829-d37747981ed5,,Deposit,2025-05-16,2025-05-18,0.0,0.0,1621.86
txn_256f2273-7ca0-4c66-bd6e-dbeffd098263,acc_d12ed81a-1168-498d-9829-d37747981ed5,,Withdrawal,2024-08-14,2024-08-16,0.0,0.0,-5204.75
txn_eddc69d9-d3ee-43c7-8a07-f31a3e6d3bf2,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,MSFT,Buy,2023-06-07,2023-06-09,10.44,254.06,2652.39
txn_8cb488df-833e-49db-9e82-93e4cb4b6f12,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,NVDA,Sell,2024-06-07,2024-06-09,6.63,1365.86,-9055.65
txn_0270c9f9-c726-4ba5-80ea-9e41e01962b8,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,MSFT,Dividend,2024-02-19,2024-02-21,0.0,0.0,130.91
txn_1c4669eb-8ef8-4943-9500-3af7f80d7fb4,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,MSFT,Dividend,2023-05-20,2023-05-22,0.0,0.0,102.93
txn_13c51003-90c0-4819-be6a-e99266b35f47,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,,Withdrawal,2024-02-02,2024-02-04,0.0,0.0,-2590.4
txn_ea97adc5-3e17-4152-8186-e4448e4b803f,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,,Deposit,2024-09-20,2024-09-22,0.0,0.0,1596.83
txn_db1c1d66-b8ce-4fd0-bf11-11636ad96f7e,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,,Deposit,2024-02-16,2024-02-18,0.0,0.0,895.19
txn_2bfd64ad-ca44-4846-a2fe-59c913e70b6a,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,MSFT,Dividend,2023-06-04,2023-06-06,0.0,0.0,110.71
txn_da0f7541-d19e-4bc6-bb98-d6b0fd21af77,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,NVDA,Sell,2024-12-06,2024-12-08,7.95,1227.76,-9760.69
txn_8d7fe971-50d3-492d-ad13-4fce37f1b1c0,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,,Withdrawal,2024-05-06,2024-05-08,0.0,0.0,-3748.27
txn_1b150f39-1b2c-44a9-b439-2186d27334c9,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,NVDA,Buy,2023-12-01,2023-12-03,24.78,1400.1,34694.48
txn_19382662-82ca-4e86-87bb-fbb730b13532,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,NVDA,Sell,2024-12-08,2024-12-10,10.27,1224.89,-12579.62
txn_dd2239a7-9991-461f-9841-f8dabfb72bcc,acc_0fab6172-f902-4de6-a0d4-afeff49a11e2,NVDA,Sell,2024-03-05,2024-03-07,6.84,1284.11,-8783.31
